Code,Description,CodeType,Deprecated,Created,Modified,
9095,UGLEKAMENSK,SHIPC,False,2006-12-21,2016-02-24,
9099,SHIP NOT IDENTIFIED,SHIPC,True,2006-12-21,2016-02-24,
909A,KOKSHAISK,SHIPC,False,2006-12-21,2016-02-24,
909B,KALMIKOVO,SHIPC,False,2006-12-21,2016-02-24,
909C,KORENOVSK,SHIPC,False,2006-12-21,2016-02-24,
909D,KRUKOVO,SHIPC,False,2006-12-21,2016-02-24,
909E,MAKSHEVO,SHIPC,False,2006-12-21,2016-02-24,
909F,ONEGO,SHIPC,False,2006-12-21,2016-02-24,
909G,PAHTUSOV,SHIPC,False,2006-12-21,2016-02-24,
909H,SMOLENSK,SHIPC,False,2006-12-21,2016-02-24,
909I,ROMBAK,SHIPC,False,2006-12-21,2016-02-24,
909J,HADIJENSK,SHIPC,False,2006-12-21,2016-02-24,
909K,POBEDA,SHIPC,False,2006-12-21,2016-02-24,
909L,BALAKLAVA,SHIPC,False,2006-12-21,2016-02-24,
909M,NIS-6,SHIPC,False,2006-12-21,2016-02-24,
909N,LANCE,SHIPC,False,2006-12-21,2016-02-24,
909O,K-59,SHIPC,False,2006-12-21,2016-02-24,
909P,INDIGIRKA,SHIPC,False,2006-12-21,2016-02-24,
909Q,VILYUI,SHIPC,False,2006-12-21,2016-02-24,
909R,DEDAL,SHIPC,False,2006-12-21,2016-02-24,
909S,CHUMIKAN,SHIPC,False,2006-12-21,2016-02-24,
909T,DELPHIN,SHIPC,False,2006-12-21,2016-02-24,
909U,BO-326,SHIPC,False,2006-12-21,2016-02-24,
909V,DZHUBGA,SHIPC,False,2006-12-21,2016-02-24,
909W,GAGARA,SHIPC,False,2006-12-21,2016-02-24,
909X,GRIGORY LEZHAVA,SHIPC,False,2006-12-21,2016-02-24,
909Y,IZUMRUD,SHIPC,False,2006-12-21,2016-02-24,
909Z,ABREK,SHIPC,False,2006-12-21,2016-02-24,
90A1,ALEKSANDR KOVALEVSKY,SHIPC,False,2006-12-21,2016-02-24,
90A2,AYAKS,SHIPC,False,2006-12-21,2016-02-24,
90A3,ARGUS,SHIPC,False,2006-12-21,2016-02-24,
90A4,SRTM 8005 ALIOT,SHIPC,False,2006-12-21,2018-09-05,
90A5,AYU-DAG,SHIPC,False,2006-12-21,2016-02-24,
90A6,ATLANT,SHIPC,False,2006-12-21,2016-02-24,
90A7,ANTARES,SHIPC,False,2006-12-21,2018-09-05,
90A8,AELITA,SHIPC,False,2006-12-21,2016-02-24,
90A9,ARTEM,SHIPC,False,2006-12-21,2016-02-24,
90AA,ASKOLD,SHIPC,False,2006-12-21,2016-02-24,
90AB,ALBA,SHIPC,False,2006-12-21,2016-02-24,
90AC,AKADEMIK ARKHANGELSKIY,SHIPC,False,2006-12-21,2016-02-24,
90AD,ARANDA,SHIPC,False,2006-12-21,2016-02-24,
90AE,ARIEL,SHIPC,False,2006-12-21,2016-02-24,
90AF,ALTAIR,SHIPC,False,2006-12-21,2016-02-24,
90AG,ANDRUS IOKHANI,SHIPC,False,2006-12-21,2016-02-24,
90AH,AKHILL,SHIPC,False,2006-12-21,2016-02-24,
90AI,AISBERG,SHIPC,False,2006-12-21,2016-02-24,
90AJ,AKADEMIK BERG,SHIPC,False,2006-12-21,2016-02-24,
90AK,AKADEMIK A. KOVALEVSKIY,SHIPC,False,2006-12-21,2016-02-24,
90AL,ALBATROS,SHIPC,False,2006-12-21,2016-02-24,
90AM,AKADEMIK KOROLEV,SHIPC,False,2006-12-21,2016-02-24,
90AN,ALAZANI,SHIPC,False,2006-12-21,2016-02-24,
90AO,AKADEMIK ALEKSEY KRYLOV,SHIPC,False,2006-12-21,2016-02-24,
90AP,ANDREI PERVOZVANNY,SHIPC,False,2006-12-21,2018-07-07,
90AQ,AKADEMIK FEDOROV,SHIPC,False,2006-12-21,2016-07-18,
90AR,ARKTIKA,SHIPC,False,2006-12-21,2016-02-24,
90AS,ANASTAS,SHIPC,False,2006-12-21,2016-02-24,
90AT,ANDREY VILKITSKY,SHIPC,False,2006-12-21,2016-02-24,
90AU,AKADEMIK KURCHATOV,SHIPC,False,2006-12-21,2016-02-24,
90AV,A. VAVILOV,SHIPC,False,2006-12-21,2016-02-24,
90AW,ABKHAZIYA,SHIPC,False,2006-12-21,2016-02-24,
90AX,ABAKAN,SHIPC,False,2006-12-21,2016-02-24,
90AY,AYTODOR,SHIPC,False,2006-12-21,2016-02-24,
90AZ,ARTEMIDA,SHIPC,False,2006-12-21,2016-02-24,
90B0,RT-66 URAL,SHIPC,False,2016-07-20,2016-07-20,
90B1,ADELGUNDA,SHIPC,False,2006-12-21,2016-02-24,
90B2,BUREVESTNIK,SHIPC,False,2006-12-21,2016-02-24,
90B3,NOGAISK,SHIPC,False,2006-12-21,2016-02-24,
90B4,TOR,SHIPC,False,2006-12-21,2016-02-24,
90B5,ZAPOROZHETZ,SHIPC,False,2006-12-21,2016-02-24,
90B6,GENERAL ARSHINTSEV,SHIPC,False,2006-12-21,2016-02-24,
90B7,GEROI KERCHI,SHIPC,False,2006-12-21,2016-02-24,
90B8,GIDROOPTIK,SHIPC,False,2006-12-21,2016-02-24,
90B9,IHTIOLOG,SHIPC,False,2006-12-21,2016-02-24,
90BA,BAKHTCHISARAY,SHIPC,False,2006-12-21,2016-02-24,
90BB,KLINTSY,SHIPC,False,2006-12-21,2016-02-24,
90BC,VITEBSK,SHIPC,False,2006-12-21,2016-02-24,
90BD,BORIS DAVIDOV,SHIPC,False,2006-12-21,2016-02-24,
90BE,BELUKHA,SHIPC,False,2006-12-21,2016-02-24,
90BF,VIKTOR BUYNITSKIY,SHIPC,False,2006-12-21,2016-02-24,
90BG,BERG,SHIPC,False,2006-12-21,2016-02-24,
90BH,CHELEKEN,SHIPC,False,2006-12-21,2016-02-24,
90BI,PAMYAT MERKUTYA,SHIPC,False,2006-12-21,2016-02-24,
90BJ,BORODINSKOYE POLE,SHIPC,False,2006-12-21,2016-02-24,
90BK,BELOGORSK,SHIPC,False,2006-12-21,2016-02-24,
90BL,BELINSKIY,SHIPC,False,2006-12-21,2016-02-24,
90BM,AKADEMIK ALEKSANDR NESMEYANOV,SHIPC,False,2006-12-21,2016-02-24,
90BN,AKADEMIK ALEKSANDR VINOGRADOV,SHIPC,False,2006-12-21,2016-02-24,
90BO,MOSSOVIET,SHIPC,False,2014-08-28,2014-08-28,
90BP,AKADEMIK MSTISLAV KELDYSH,SHIPC,False,2006-12-21,2016-02-24,
90BQ,AKADEMIK SHOKALSKIY,SHIPC,False,2006-12-21,2016-02-24,
90BR,AKADEMIK SHULEYKIN,SHIPC,False,2006-12-21,2016-02-24,
90BS,BESPOKOINYI,SHIPC,False,2006-12-21,2019-04-26,
90BT,ALAIO,SHIPC,False,2006-12-21,2016-02-24,
90BU,ALEKSANDR BORISOV,SHIPC,False,2006-12-21,2016-02-24,
90BV,SADKO,SHIPC,False,2018-07-26,2018-07-26,
90BW,BOGUSLAV,SHIPC,False,2006-12-21,2016-02-24,
90BX,BOREY,SHIPC,False,2006-12-21,2016-02-24,
90BY,DALNIYE ZELYENTSY,SHIPC,False,2006-12-21,2016-02-24,
90BZ,DOLINSK,SHIPC,False,2006-12-21,2016-02-24,
90C1,RIFT,SHIPC,False,2006-12-21,2016-02-24,
90C2,PROFESSOR SERGEY DOROFEYEV,SHIPC,False,2006-12-21,2016-02-24,
90C3,SHAPOSHNIKOVO,SHIPC,False,2006-12-21,2016-02-24,
90C4,SKIF,SHIPC,False,2006-12-21,2016-02-24,
90C5,SULOY,SHIPC,False,2006-12-21,2016-02-24,
90C6,ZVEZDNYI,SHIPC,False,2006-12-21,2016-02-24,
90C7,TANTAL,SHIPC,False,2006-12-21,2016-02-24,
90C8,VALERIAN URYVAYEV,SHIPC,False,2006-12-21,2016-02-24,
90C9,KAPITAN BYKOVSKIY,SHIPC,False,2006-12-21,2016-02-24,
90CA,FIOLENT,SHIPC,False,2006-12-21,2016-02-24,
90CB,GEMMA,SHIPC,False,2006-12-21,2016-02-24,
90CC,GENICHESK,SHIPC,False,2006-12-21,2016-02-24,
90CD,GORGE GIORGIU DECH,SHIPC,False,2006-12-21,2016-02-24,
90CE,GERAKL,SHIPC,False,2006-12-21,2016-02-24,
90CF,KAPITAN DEMIDOV,SHIPC,False,2006-12-21,2016-02-24,
90CG,KARA-DAG,SHIPC,False,2006-12-21,2016-02-24,
90CH,CHERNOMOR,SHIPC,False,2006-12-21,2016-02-24,
90CI,PROFESSOR KHROMOV,SHIPC,False,2006-12-21,2016-02-24,
90CJ,KOKSHAYSK,SHIPC,False,2006-12-21,2016-02-24,
90CK,PROFESSOR KOLESNIKOV,SHIPC,False,2006-12-21,2016-02-24,
90CL,KRASNOPEREKOPSK,SHIPC,False,2006-12-21,2016-02-24,
90CM,KRASNYY,SHIPC,False,2006-12-21,2016-02-24,
90CN,MENZELINSK,SHIPC,False,2006-12-21,2016-02-24,
90CO,MIKHAIL VERBITSKIY,SHIPC,False,2006-12-21,2016-02-24,
90CP,MIRNYY,SHIPC,False,2006-12-21,2016-02-24,
90CQ,PROFESSOR MOLCHANOV,SHIPC,False,2006-12-21,2016-02-24,
90CR,OCHER,SHIPC,False,2006-12-21,2016-02-24,
90CS,MUKACHEVO,SHIPC,False,2006-12-21,2016-02-24,
90CT,PROFESSOR MULTANOVSKYI,SHIPC,False,2006-12-21,2016-02-24,
90CU,NIKOLAY KUZNETSOV,SHIPC,False,2006-12-21,2016-02-24,
90CV,NOVOKUBANSK,SHIPC,False,2006-12-21,2016-02-24,
90CW,NOVOULYANOVSK,SHIPC,False,2006-12-21,2016-02-24,
90CX,PAMIR,SHIPC,False,2006-12-21,2016-02-24,
90CY,PIONER ONEGI,SHIPC,False,2006-12-21,2016-02-24,
90CZ,POLYARNOYE SIYANIE,SHIPC,False,2006-12-21,2016-02-24,
90D1,MRS-5026,SHIPC,False,2006-12-21,2016-02-24,
90D2,DMITRI OVTSIN,SHIPC,False,2006-12-21,2016-02-24,
90D3,DMITRIY SOLUNSKY,SHIPC,False,2006-12-21,2016-02-24,
90D4,POISKOVIK,SHIPC,False,2006-12-21,2016-02-24,
90D5,RAZVEDCHIKI,SHIPC,False,2006-12-21,2016-02-24,
90D6,SRTR,SHIPC,False,2006-12-21,2016-02-24,
90D7,KONSTANTIN BOLDYREV,SHIPC,False,2006-12-21,2016-02-24,
90D8,MRSR,SHIPC,False,2006-12-21,2016-02-24,
90D9,PATRIOT,SHIPC,False,2006-12-21,2016-02-24,
90DA,VOLODARSK,SHIPC,False,2006-12-21,2016-02-24,
90DB,DERJUGIN,SHIPC,False,2006-12-21,2016-02-24,
90DC,CHATYR-DAG,SHIPC,False,2006-12-21,2016-02-24,
90DD,YEFIM KRIVOSHEYEV,SHIPC,False,2006-12-21,2016-02-24,
90DE,SEMYON DEZHNEV,SHIPC,False,2006-12-21,2016-02-24,
90DF,VOLGONEFT-261,SHIPC,False,2006-12-21,2018-01-30,
90DG,ELTON,SHIPC,False,2006-12-21,2016-02-24,
90DH,TRUDOVYE REZERVY,SHIPC,False,2006-12-21,2016-02-24,
90DI,DIANA,SHIPC,False,2006-12-21,2016-02-24,
90DJ,ATMOSFERA,SHIPC,False,2006-12-21,2016-02-24,
90DK,MIKLUKHO MAKLAY,SHIPC,False,2006-12-21,2016-02-24,
90DL,MYS OSTROVSKOGO,SHIPC,False,2006-12-21,2016-02-24,
90DM,DK-106,SHIPC,False,2008-04-11,2010-07-14,
90DN,DALNEVOSTOCHNIK,SHIPC,False,2006-12-21,2016-02-24,
90DO,FEDOR LITKE,SHIPC,False,2010-07-14,2010-07-14,
90DP,D.S. PAKHTUSOV,SHIPC,False,2006-12-21,2016-02-24,
90DQ,OREKHOVO ZUYEVO,SHIPC,False,2006-12-21,2016-02-24,
90DR,DEYMOS,SHIPC,False,2006-12-21,2016-02-24,
90DS,ALGA,SHIPC,False,2006-12-21,2016-02-24,
90DT,VOLGO-BALT 135,SHIPC,False,2006-12-21,2016-02-24,
90DU,ZVEZDA AZOVA,SHIPC,False,2006-12-21,2016-02-24,
90DV,ODESSA,SHIPC,False,2006-12-21,2016-02-24,
90DW,SUKHUM,SHIPC,False,2006-12-21,2016-02-24,
90DX,KERCHENSKY KOMSOMOLETZ,SHIPC,False,2006-12-21,2016-02-24,
90DY,NEVELSKOI,SHIPC,False,2006-12-21,2016-02-24,
90DZ,RESHITELNYI,SHIPC,False,2006-12-21,2016-02-24,
90E1,G-27,SHIPC,False,2008-04-11,2008-04-11,
90E2,KAZBEK,SHIPC,False,2006-12-21,2016-02-24,
90E3,RUP2,SHIPC,False,2006-12-21,2016-02-24,
90E4,KASATKA,SHIPC,False,2008-04-11,2008-04-11,
90E5,KORABL-2,SHIPC,False,2009-06-26,2009-08-04,
90E6,KORABL-5,SHIPC,False,2015-02-03,2015-02-03,
90E7,LEBED,SHIPC,False,2014-07-03,2014-07-03,
90E8,MASHUK,SHIPC,False,2015-02-03,2015-02-03,
90E9,OKA,SHIPC,False,2014-02-05,2014-02-05,
90EA,OSTRYAK,SHIPC,False,2006-12-21,2016-02-24,
90EB,KAVASAKI,SHIPC,False,2006-12-21,2016-02-24,
90EC,AGAT,SHIPC,False,2006-12-21,2016-02-24,
90ED,DONETZ,SHIPC,False,2006-12-21,2016-02-24,
90EE,PESHKOV,SHIPC,False,2006-12-21,2016-02-24,
90EF,BO-316,SHIPC,False,2006-12-21,2016-02-24,
90EG,PEKHOTINETZ,SHIPC,False,2006-12-21,2016-02-24,
90EH,ELETZ,SHIPC,False,2006-12-21,2016-02-24,
90EI,BERING,SHIPC,False,2006-12-21,2016-02-24,
90EJ,KEDROVYI,SHIPC,False,2006-12-21,2016-02-24,
90EK,EKVATOR,SHIPC,False,2006-12-21,2016-02-24,
90EL,EKLIPTIKA,SHIPC,False,2006-12-21,2016-02-24,
90EM,VOSTOK,SHIPC,False,2006-12-21,2016-02-24,
90EN,TSHCH-601,SHIPC,False,2006-12-21,2016-02-24,
90EO,KREVETKA,SHIPC,False,2006-12-21,2016-02-24,
90EP,LENA,SHIPC,False,2006-12-21,2016-02-24,
90EQ,GIDROZOND,SHIPC,False,2006-12-21,2016-02-24,
90ER,SRT-4453,SHIPC,False,2006-12-21,2016-02-24,
90ES,SRTM-8454,SHIPC,False,2006-12-21,2016-02-24,
90ET,KAMCHATSKY,SHIPC,False,2006-12-21,2016-02-24,
90EU,KOSMICHESKY,SHIPC,False,2006-12-21,2016-02-24,
90EV,EVRIKA,SHIPC,False,2006-12-21,2016-02-24,
90EW,KAPITAN CHUMAKOV,SHIPC,False,2006-12-21,2016-02-24,
90EX,PROFESSOR DOBRYNIN,SHIPC,False,2006-12-21,2016-02-24,
90EY,G. KARELIN,SHIPC,False,2006-12-21,2016-02-24,
90EZ,MONOMETR,SHIPC,False,2006-12-21,2016-02-24,
90F1,OPUKHA,SHIPC,False,2008-04-11,2010-07-14,
90F2,ORLOVKA,SHIPC,False,2011-11-10,2011-11-10,
90F4,SIVUCH,SHIPC,False,2015-02-11,2015-02-11,
90F5,SOSUNOV,SHIPC,False,2008-04-11,2008-04-11,
90F6,SRT-1035 ALAZEYA,SHIPC,False,2016-01-19,2016-01-19,
90FA,OLEGON,SHIPC,False,2008-04-11,2008-04-11,
90FB,FADDEY BELLINGSGAUSEN,SHIPC,False,2006-12-21,2016-02-24,
90FC,VYACHESLAV FROLOV,SHIPC,False,2006-12-21,2016-02-24,
90FD,SUCHAN,SHIPC,False,2006-12-21,2016-02-24,
90FE,20-21,SHIPC,False,2006-12-21,2016-02-24,
90FF,VILNYALE,SHIPC,False,2006-12-21,2016-02-24,
90FG,OREHOVO,SHIPC,False,2006-12-21,2016-02-24,
90FH,AKADEMIK VLADIMIRSKIY,SHIPC,False,2006-12-21,2016-02-24,
90FI,POLYAKOV,SHIPC,False,2006-12-21,2016-02-24,
90FJ,KI8086,SHIPC,False,2006-12-21,2016-02-24,
90FK,KB0895,SHIPC,False,2006-12-21,2016-02-24,
90FL,KB7111,SHIPC,False,2006-12-21,2016-02-24,
90FM,KB7142,SHIPC,False,2006-12-21,2016-02-24,
90FN,KI8106,SHIPC,False,2006-12-21,2016-02-24,
90FO,VOJAKI,SHIPC,False,2006-12-21,2016-02-24,
90FP,MB003,SHIPC,False,2006-12-21,2016-02-24,
90FQ,MB004,SHIPC,False,2006-12-21,2016-02-24,
90FR,MB0012,SHIPC,False,2006-12-21,2016-02-24,
90FS,MB0023,SHIPC,False,2006-12-21,2016-02-24,
90FT,MB0105,SHIPC,False,2006-12-21,2016-02-24,
90FV,MB0421,SHIPC,False,2006-12-21,2016-02-24,
90FW,MB0004,SHIPC,False,2006-12-21,2016-02-24,
90FX,MB0422,SHIPC,False,2006-12-21,2016-02-24,
90FY,GMS,SHIPC,False,2006-12-21,2016-02-24,
90FZ,MB0436,SHIPC,False,2006-12-21,2016-02-24,
90G1,POLYARNYY,SHIPC,False,2014-08-28,2014-08-28,
90G2,PROFESSOR GAGARINSKY,SHIPC,False,2006-12-21,2016-02-24,
90GA,GROMOVOY,SHIPC,False,2006-12-21,2016-02-24,
90GB,GIDROBIOLOG,SHIPC,False,2006-12-21,2016-02-24,
90GC,ARTYK,SHIPC,False,2006-12-21,2016-02-24,
90GD,GORDIENKO,SHIPC,False,2006-12-21,2016-02-24,
90GE,GERAKL,SHIPC,False,2006-12-21,2016-02-24,
90GF,GRUMANT II,SHIPC,False,2006-12-21,2016-02-24,
90GG,GEOLOG FERSMAN,SHIPC,False,2006-12-21,2016-02-24,
90GH,SRT-340 BAYDAR,SHIPC,False,2016-01-19,2016-01-19,
90GI,GIZHIGA,SHIPC,False,2006-12-21,2016-02-24,
90GJ,SRT-396 BELORETSK,SHIPC,False,2016-01-19,2016-01-19,
90GK,GEROEVKA,SHIPC,False,2006-12-21,2016-02-24,
90GL,SRTM 8-432,SHIPC,False,2012-10-03,2012-10-03,
90GM,MAKSIM GORKIY,SHIPC,False,2006-12-21,2016-02-24,
90GN,UGOLSCHIK,SHIPC,False,2012-12-06,2015-03-05,
90GO,GORIZONT,SHIPC,False,2006-12-21,2016-02-24,
90GP,IGNAT PAVLYUCHENKOV,SHIPC,False,2006-12-21,2016-02-24,
90GQ,REVOLYUTSIONER,SHIPC,False,2014-08-28,2014-08-28,
90GR,ULYANA GROMOVA,SHIPC,False,2006-12-21,2016-02-24,
90GS,GS-194,SHIPC,False,2006-12-21,2016-02-24,
90GT,GRADIENT,SHIPC,False,2006-12-21,2016-02-24,
90GU,YURY GODIN,SHIPC,False,2006-12-21,2016-02-24,
90GV,BAIKAL,SHIPC,False,2006-12-21,2016-02-24,
90GW,SRTM 8-438,SHIPC,False,2012-10-03,2012-10-03,
90GX,YUZHNYI,SHIPC,False,2013-06-12,2013-06-12,
90GY,GNEVNY,SHIPC,False,2006-12-21,2016-02-24,
90HA,MB0452,SHIPC,False,2006-12-21,2016-02-24,
90HB,MB0454,SHIPC,False,2006-12-21,2016-02-24,
90HC,CHAROIT,SHIPC,False,2006-12-21,2016-02-24,
90HD,MB0726,SHIPC,False,2006-12-21,2016-02-24,
90HE,MB1202,SHIPC,False,2006-12-21,2016-02-24,
90HF,MG0422,SHIPC,False,2006-12-21,2016-02-24,
90HG,MB2645,SHIPC,False,2006-12-21,2016-02-24,
90HH,MG1330,SHIPC,False,2006-12-21,2016-02-24,
90HI,HIDROGRAF,SHIPC,False,2006-12-21,2016-02-24,
90HJ,MG1340,SHIPC,False,2006-12-21,2016-02-24,
90HK,MG1341,SHIPC,False,2006-12-21,2016-02-24,
90HL,MG1342,SHIPC,False,2006-12-21,2016-02-24,
90HM,MG1347,SHIPC,False,2006-12-21,2016-02-24,
90HN,MG1348,SHIPC,False,2006-12-21,2016-02-24,
90HO,MG1356,SHIPC,False,2006-12-21,2016-02-24,
90HP,MG1357,SHIPC,False,2006-12-21,2016-02-24,
90HQ,MG3162,SHIPC,False,2006-12-21,2016-02-24,
90HR,MG1363,SHIPC,False,2006-12-21,2016-02-24,
90HS,MG1364,SHIPC,False,2006-12-21,2016-02-24,
90HT,MG1365,SHIPC,False,2006-12-21,2016-02-24,
90HU,MG1366,SHIPC,False,2006-12-21,2016-02-24,
90HV,MG1465,SHIPC,False,2006-12-21,2016-02-24,
90HW,MI0305,SHIPC,False,2006-12-21,2016-02-24,
90HX,MI0309,SHIPC,False,2006-12-21,2016-02-24,
90HY,MI0440,SHIPC,False,2006-12-21,2016-02-24,
90HZ,MI0624,SHIPC,False,2006-12-21,2016-02-24,
90I6,NARODOVOLETS,SHIPC,False,2014-08-28,2014-08-28,
90IA,MI0771,SHIPC,False,2006-12-21,2016-02-24,
90IB,MI0776,SHIPC,False,2006-12-21,2016-02-24,
90IC,MI0780,SHIPC,False,2006-12-21,2016-02-24,
90ID,MI0782,SHIPC,False,2006-12-21,2016-02-24,
90IE,MI0833,SHIPC,False,2006-12-21,2016-02-24,
90IF,MI0838,SHIPC,False,2006-12-21,2016-02-24,
90IG,MI0840,SHIPC,False,2006-12-21,2016-02-24,
90IH,MI0846,SHIPC,False,2006-12-21,2016-02-24,
90II,MI0847,SHIPC,False,2006-12-21,2016-02-24,
90IJ,MI0876,SHIPC,False,2006-12-21,2016-02-24,
90IK,IRKUTSK,SHIPC,False,2006-12-21,2016-02-24,
90IL,ISSLEDOVATEL,SHIPC,False,2006-12-21,2016-02-24,
90IM,IGOR MAKSIMOV,SHIPC,False,2006-12-21,2016-02-24,
90IN,INGUL,SHIPC,False,2006-12-21,2016-02-24,
90IQ,ATNA,SHIPC,False,2014-07-09,2014-07-09,
90IS,ISKATEL,SHIPC,False,2006-12-21,2016-02-24,
90IT,MI1448,SHIPC,False,2006-12-21,2016-02-24,
90IU,MI1528,SHIPC,False,2006-12-21,2016-02-24,
90IV,MI1532,SHIPC,False,2006-12-21,2016-02-24,
90IW,MI1545,SHIPC,False,2006-12-21,2016-02-24,
90IX,MI8202,SHIPC,False,2006-12-21,2016-02-24,
90IY,NABLUDATEL,SHIPC,False,2006-12-21,2016-02-24,
90IZ,IMPULS,SHIPC,False,2006-12-21,2016-02-24,
90J4,KOMANDOR BERING,SHIPC,False,2015-09-29,2015-09-29,
90J5,RT-408 ARA,SHIPC,False,2019-07-16,2019-07-16,
90J9,YANA,SHIPC,False,2019-02-13,2019-02-13,
90JA,GORIZONTAL,SHIPC,False,2014-07-09,2014-07-09,
90JB,GRAD,SHIPC,False,2019-02-22,2019-02-22,
90JH,TSIKLON,SHIPC,False,2006-12-21,2016-02-24,
90JI,RS-827 ORDZHONIKIDZE,SHIPC,False,2016-07-18,2016-07-18,
90JJ,RS-826 ORENBURG,SHIPC,False,2016-07-18,2016-07-18,
90JL,SAVVA LOSHKIN,SHIPC,False,2015-07-16,2015-07-16,
90JM,ISSLEDOVATEL BALTIKI,SHIPC,False,2016-07-18,2016-07-18,
90JN,CHERNOMORETZ,SHIPC,False,2006-12-21,2016-02-24,
90JO,203,SHIPC,False,2006-12-21,2016-02-24,
90JQ,ABKHAZETZ,SHIPC,False,2006-12-21,2016-02-24,
90JR,AEROLOG,SHIPC,False,2006-12-21,2016-02-24,
90JS,JAKOV SMIRNITSKIY,SHIPC,False,2006-12-21,2016-02-24,
90JT,AKADEMIK OBRUCHEV,SHIPC,False,2006-12-21,2016-02-24,
90JU,YUZHMORGEOLOGIYA,SHIPC,False,2006-12-21,2018-12-15,
90JV,ALEKSANDR VLASOV,SHIPC,False,2006-12-21,2016-02-24,
90JX,ALGINIB,SHIPC,False,2006-12-21,2016-02-24,
90JY,AMRA,SHIPC,False,2006-12-21,2016-02-24,
90JZ,ATLAS,SHIPC,False,2006-12-21,2016-02-24,
90K0,OPYT,SHIPC,False,2015-11-22,2015-11-22,
90K3,BALKHASH,SHIPC,False,2006-12-21,2016-02-24,
90K4,BCHS-614,SHIPC,False,2006-12-21,2016-02-24,
90K5,BEGLITZKY,SHIPC,False,2006-12-21,2016-02-24,
90K6,BELUGA,SHIPC,False,2006-12-21,2016-02-24,
90K7,BRIZ,SHIPC,False,2006-12-21,2016-02-24,
90K8,BTSHCH-816,SHIPC,False,2006-12-21,2016-02-24,
90K9,BURUN,SHIPC,False,2006-12-21,2016-02-24,
90KA,KARBAS,SHIPC,False,2006-12-21,2016-02-24,
90KB,KRYMSKIYE GORY,SHIPC,False,2006-12-21,2016-02-24,
90KC,AKVANAVT,SHIPC,False,2006-12-21,2016-02-24,
90KD,AKADEMIK IOFFE,SHIPC,False,2006-12-21,2016-02-24,
90KE,ERNST KRENKEL,SHIPC,False,2006-12-21,2016-02-24,
90KF,KORIFENA,SHIPC,False,2006-12-21,2019-04-24,
90KG,GISSAR,SHIPC,False,2006-12-21,2016-02-24,
90KH,KIZHI,SHIPC,False,2006-12-21,2016-02-24,
90KI,ALEKSEY CHIRIKOV,SHIPC,False,2010-07-13,2010-07-13,
90KJ,KALPER,SHIPC,False,2006-12-21,2016-02-24,
90KK,KRASNYI KASPII,SHIPC,False,2006-12-21,2016-02-24,
90KL,KASHALOT,SHIPC,False,2006-12-21,2016-02-24,
90KM,KRASNOARMEYETS,SHIPC,False,2006-12-21,2016-02-24,
90KN,AKADEMIK KNIPOVICH,SHIPC,False,2006-12-21,2016-02-24,
90KO,KONTUR,SHIPC,False,2006-12-21,2016-02-24,
90KP,KOMPAS,SHIPC,False,2006-12-21,2016-02-24,
90KR,KRASIN,SHIPC,False,2006-12-21,2016-02-24,
90KS,KAPITAN SHAYTANOV,SHIPC,False,2006-12-21,2016-02-24,
90KT,KRASNYI RYBAK,SHIPC,False,2006-12-21,2016-02-24,
90KU,KRUZENSHTERN,SHIPC,False,2006-12-21,2016-02-24,
90KV,NIKOLAY KONONOV,SHIPC,False,2006-12-21,2016-02-24,
90KW,KORIFEY,SHIPC,False,2006-12-21,2016-02-24,
90KY,KAMENSKOYE,SHIPC,False,2006-12-21,2016-02-24,
90KZ,KAZAN,SHIPC,False,2006-12-21,2016-02-24,
90L1,BYSTRYI,SHIPC,False,2006-12-21,2016-02-24,
90L2,CHAIKA,SHIPC,False,2006-12-21,2016-02-24,
90L3,CHEKIST,SHIPC,False,2006-12-21,2016-02-24,
90L4,DANILEVSKY,SHIPC,False,2006-12-21,2016-02-24,
90L5,DELTA,SHIPC,False,2006-12-21,2016-02-24,
90L7,DRUG PRIRODY,SHIPC,False,2006-12-21,2016-02-24,
90L8,F. GOGITIDZE,SHIPC,False,2006-12-21,2016-02-24,
90L9,G-139,SHIPC,False,2006-12-21,2016-02-24,
90LA,AKADEMIK M.A. LAVRENTIEV,SHIPC,False,2006-12-21,2016-02-24,
90LB,PIOTR LEBEDEV,SHIPC,False,2006-12-21,2016-02-24,
90LC,PIONER LATVII,SHIPC,False,2006-12-21,2016-02-24,
90LD,LEONID DEMIN,SHIPC,False,2006-12-21,2016-02-24,
90LE,LENIN,SHIPC,False,2006-12-21,2016-02-24,
90LF,LESNOYE,SHIPC,False,2006-12-21,2016-02-24,
90LG,ALAID,SHIPC,False,2006-12-21,2016-02-24,
90LH,LESOZAVODSK,SHIPC,False,2006-12-21,2016-02-24,
90LI,LITKE,SHIPC,False,2006-12-21,2016-02-24,
90LJ,Akademik Lazarev,SHIPC,False,2011-07-04,2016-02-24,
90LK,BLYUKHER,SHIPC,False,2014-08-13,2014-08-13,
90LL,LENINGRAD,SHIPC,False,2013-07-29,2013-07-29,
90LM,LOMONOSOV,SHIPC,False,2013-07-29,2013-07-29,
90LN,SOLNTSYEVO,SHIPC,False,2006-12-21,2016-02-24,
90LO,SEKSTANT,SHIPC,False,2006-12-21,2016-02-24,
90LP,LIEPAYA,SHIPC,False,2006-12-21,2016-02-24,
90LQ,LENIN,SHIPC,False,2015-07-16,2015-07-16,
90LR,LIRA,SHIPC,False,2006-12-21,2016-02-24,
